X_CV1,X_CV2,X_CV3
-0.00011134136698628765,0.018860969538568556,-0.41299139575032107
-0.00026957709561725024,0.03635288074126616,0.021819943803921816
-0.0006933067651301705,0.03209842082503468,-0.0324052337897039
-0.00028534086493639803,0.03911609866112178,-0.0026281461352959026
-0.002432654575765254,0.08384536930547705,0.1975003362329833
-0.005694182235064975,-0.16325769175810603,-0.05984702103303118
-0.004284734849547142,-0.12216621661917998,-0.205074051996217
-0.0043461081595890065,-0.2072554034116853,-0.6827222043407961
-0.003805376616702612,-0.10973682309228669,-0.09989473759663012
-0.0029573679352438336,-0.13984698869161213,-0.38050603295529994
-0.005007353959962633,-0.04157235360704917,0.12237999852994268
-0.0044916732741273726,-0.09781393713788657,0.17278674236853303
-0.005351629036555902,-0.5530815077105022,-0.11139432208953493
-0.0025504148732187386,-0.15572306421374535,-0.44482838710365136
-0.003070825151368251,-0.05433553147920343,0.07850904122764249
-0.0029400337253916112,-0.026510130245700873,-0.38850688276010786
-0.004509618299780484,-0.04547843718211941,0.13891854520979696
-0.002396905031527965,0.04809071883659328,-0.5555685375744519
-0.004641750089149918,0.014692152780258472,0.05630559267488091
-0.002456388704607358,0.03155332558205285,-0.4244257062667247
0.0021685068669419403,0.10244041091894113,-0.06006045175343879
0.0012792715985627163,0.0991701776571501,-0.13098186347013566
-0.004677514674627723,-0.13250585589452568,0.08972600584477174
-0.001926634922103768,0.030776355830928824,-0.08498228156767512
-0.001366288698157817,0.12907814611416668,0.09732951655309409
-0.0013755800355926273,0.11821336497484307,0.03665253632448152
-0.0017814123311264338,0.08226986228935736,0.04267109633027376
-0.002676532670829521,0.04377244698445029,0.04178926352348889
-0.002160588224534684,0.07859631265373271,-0.17956262918643992
0.0002998228314628166,0.09919226864817778,-0.3219351744088403
-0.0022215413025926676,0.03858411129471955,0.12012154522420283
-0.0022329846323285852,-0.023028952987633484,-0.0246037722946044
-0.0006757161002228372,-0.0047025714325055175,-0.15826844455583874
-0.0003695411849809771,0.027408081137216187,-0.33046128191956176
0.001424660822127468,0.06598507334020548,0.29428381899487926
0.0036943900628569593,0.042533479625569436,-0.4114210633248244
0.0009298802164918234,-0.03537513188608483,-0.6812669117777486
0.0009598200316821998,0.061216375774826734,0.360784103846969
-0.001415597467140173,0.0002886098084894073,-0.26980550339884396
-0.00020183805561690914,0.05797369127720972,-0.17705921575803343
0.0007159632229568933,0.0582505393773644,0.16223137802084206
-0.00017351730913139983,0.04653460245923351,0.08279203456698825
0.000332203369065547,0.056905900140129466,0.09876588752675312
0.0030176562058391,0.001258995928116033,-0.10393431358852888
-0.0016346248123356045,0.10934733662701675,0.6659192928552493
-0.0018382366835339363,0.10029135248719984,0.6504503491771578
0.00023680847660597913,0.060814018605050986,0.1674718004494289
-0.001916927043072525,0.07854378291805537,0.5739818129366142
0.0001579955170117289,0.04805712526807197,0.20368503941474875
0.003243978993895416,0.025557509052450262,-0.16809060000028606
0.0008832174967274012,0.021054405263114657,0.5815564447755479
0.0010052622952479813,0.05722414902014424,0.556301899826169
0.0024277134480778025,-0.01312253712622322,0.0781196211880329
-0.0020118758039515657,0.08680437747040173,0.7411090230324742
0.003356523396718767,-0.07762354555391857,0.45485641932959187
0.005311281869931094,-0.13941437325294467,0.1092441199286223
0.0030880061400705076,-0.14105637527360346,0.6704972994984549
0.0035556903488446175,-0.0631431756917261,0.44490998548548555
0.0008923577964257411,-0.03533330414713805,0.8965105430369886
-0.00022612130857201673,0.0052257679722912224,0.6463974457702731
0.0012188398061447848,-0.0048063616271515,1.1103300818077682
0.004507150858434642,-0.12204895690086745,0.7519354548816322
0.0007390787124812503,-0.04484206889301537,1.0893307649925017
0.0033727353610943063,-0.04375718602749395,0.586726565818655
-0.006460331518658687,0.11374015824005747,0.826216370915602
-0.007287922325278572,-0.6065035765150029,0.955151063346967
-0.005103256004863014,-0.13734617390372175,0.1840944773638429
-0.0030211098951257024,-0.19658371825640214,-0.32313507500924543
-0.0015476457181130263,0.10029424317581175,0.0688956482456313
-0.002735911180490199,-0.19951821095254524,-0.2969217899608829
-0.004579467691953463,0.011362841374824597,0.40897372591533676
